trialid,trialid_critical,e,e.norm,n_back,ppid,run,event.order,event.x,critical,lead,fixation_number,gte.e,gte.norm,h_max
19_FALSE_3_TRUE,19_FALSE_3_TRUE_FALSE,1.1292849064337,0.265850121314937,FALSE,19,2,1,3,FALSE,TRUE,163,0.83001811112246,0.19539835720673,4.24782543204448
19_FALSE_4_5,19_FALSE_4_5_TRUE,1.48326798911813,0.349182896719047,FALSE,19,2,3,4,TRUE,TRUE,84,0.954859618504014,0.224787867058002,4.24782543204448
19_FALSE_5_FALSE,19_FALSE_5_FALSE_FALSE,1.0614752838059,0.249886748122559,FALSE,19,2,2,5,FALSE,FALSE,261,0.918633763888346,0.216259773049621,4.24782543204448
19_FALSE_6_TRUE,19_FALSE_6_TRUE_FALSE,2.07314721859828,0.488049062223462,FALSE,19,2,3,6,FALSE,TRUE,147,1.01179635796639,0.238191605128983,4.24782543204448
19_FALSE_7_3,19_FALSE_7_3_TRUE,1.47993382981404,0.348397987038217,FALSE,19,2,4,7,TRUE,TRUE,126,1.01903800187619,0.23989639362033,4.24782543204448
19_FALSE_8_FALSE,19_FALSE_8_FALSE_FALSE,1.13898674922866,0.268134076470385,FALSE,19,2,4,8,FALSE,FALSE,211,0.873628286793581,0.205664827985434,4.24782543204448
19_FALSE_9_TRUE,19_FALSE_9_TRUE_FALSE,1.49431225272333,0.351782877293081,FALSE,19,2,5,9,FALSE,TRUE,154,0.937903032340369,0.220796039607719,4.24782543204448
19_TRUE_10_FALSE,19_TRUE_10_FALSE_FALSE,0.436301228599701,0.102711666376014,TRUE,19,1,6,10,FALSE,FALSE,164,0.379940675795982,0.0894435710398571,4.24782543204448
19_TRUE_1_3,19_TRUE_1_3_TRUE,0.402671199100153,0.0947946674226552,TRUE,19,1,1,1,TRUE,TRUE,121,0.328122393544587,0.0772447923752511,4.24782543204448
19_TRUE_2_5,19_TRUE_2_5_TRUE,1.05487760325968,0.248333557989921,TRUE,19,1,2,2,TRUE,TRUE,472,0.730860129856052,0.172055123626935,4.24782543204448
19_TRUE_3_TRUE,19_TRUE_3_TRUE_FALSE,0.610037654637318,0.143611752506436,TRUE,19,1,1,3,FALSE,TRUE,114,0.491148988592075,0.115623628242106,4.24782543204448
19_TRUE_4_5,19_TRUE_4_5_TRUE,0.987992689243747,0.232587874678321,TRUE,19,1,3,4,TRUE,TRUE,88,0.851713270415873,0.200505713815538,4.24782543204448
19_TRUE_5_TRUE,19_TRUE_5_TRUE_FALSE,0.580096401857417,0.136563145340513,TRUE,19,1,2,5,FALSE,TRUE,143,0.491193718595188,0.115634158336581,4.24782543204448
19_TRUE_6_3,19_TRUE_6_3_TRUE,0.529186142332017,0.124578128456027,TRUE,19,1,4,6,TRUE,TRUE,144,0.514016077555956,0.121006874171041,4.24782543204448
19_TRUE_7_FALSE,19_TRUE_7_FALSE_FALSE,1.05182156079219,0.247614121064751,TRUE,19,1,3,7,FALSE,FALSE,368,0.765674933259259,0.180251035620063,4.24782543204448
19_TRUE_8_TRUE,19_TRUE_8_TRUE_FALSE,0.125286727122828,0.0294943210654793,TRUE,19,1,4,8,FALSE,TRUE,136,0.145558487627757,0.0342665888597262,4.24782543204448
19_TRUE_9_TRUE,19_TRUE_9_TRUE_FALSE,0.808371825858298,0.190302506256531,TRUE,19,1,5,9,FALSE,TRUE,141,0.721214163593863,0.169784322621455,4.24782543204448
1_FALSE_10_TRUE,1_FALSE_10_TRUE_FALSE,1.94438124923857,0.45773567684083,FALSE,1,2,6,10,FALSE,TRUE,78,0.954047501873386,0.224596682970139,4.24782543204448
1_FALSE_1_3,1_FALSE_1_3_TRUE,1.56979357968916,0.369552281467842,FALSE,1,2,1,1,TRUE,TRUE,181,1.07647856690685,0.253418739571118,4.24782543204448
1_FALSE_2_TRUE,1_FALSE_2_TRUE_FALSE,1.73000191216705,0.407267657262083,FALSE,1,2,1,2,FALSE,TRUE,138,1.09663568571819,0.258164019040297,4.24782543204448
1_FALSE_3_5,1_FALSE_3_5_TRUE,1.40630890997675,0.331065608150449,FALSE,1,2,2,3,TRUE,TRUE,102,1.04927561790523,0.247014769013286,4.24782543204448
1_FALSE_4_TRUE,1_FALSE_4_TRUE_FALSE,2.51217422389669,0.59140241615051,FALSE,1,2,2,4,FALSE,TRUE,70,0.86555228256452,0.203763618917816,4.24782543204448
1_FALSE_5_FALSE,1_FALSE_5_FALSE_FALSE,2.52082823585875,0.593439696660386,FALSE,1,2,3,5,FALSE,FALSE,183,0.981550207738559,0.231071220661283,4.24782543204448
1_FALSE_6_3,1_FALSE_6_3_TRUE,1.94394979541367,0.457634106323914,FALSE,1,2,3,6,TRUE,TRUE,121,1.0597709915381,0.249485532890186,4.24782543204448
1_FALSE_7_5,1_FALSE_7_5_TRUE,2.38682846432396,0.561894197986187,FALSE,1,2,4,7,TRUE,TRUE,138,0.995743008093695,0.23441241266227,4.24782543204448
1_FALSE_8_TRUE,1_FALSE_8_TRUE_FALSE,1.68063988499983,0.395647116833362,FALSE,1,2,4,8,FALSE,TRUE,140,1.03526138872769,0.243715615269392,4.24782543204448
1_FALSE_9_FALSE,1_FALSE_9_FALSE_FALSE,2.7329991683332,0.643387825619238,FALSE,1,2,5,9,FALSE,FALSE,201,0.863628489256408,0.203310729942295,4.24782543204448
1_TRUE_10_5,1_TRUE_10_5_TRUE,1.23202978467002,0.290037762704633,TRUE,1,1,1,10,TRUE,TRUE,99,1.03499225686836,0.243652257708297,4.24782543204448
1_TRUE_1_TRUE,1_TRUE_1_TRUE_FALSE,1.35419672589945,0.318797640713704,TRUE,1,1,1,1,FALSE,TRUE,258,0.943566418944448,0.222129283333169,4.24782543204448
1_TRUE_2_3,1_TRUE_2_3_TRUE,1.31176084001242,0.308807614860263,TRUE,1,1,2,2,TRUE,TRUE,155,1.05756265823789,0.248965659054611,4.24782543204448
1_TRUE_3_TRUE,1_TRUE_3_TRUE_FALSE,1.20529271781091,0.283743467591323,TRUE,1,1,2,3,FALSE,TRUE,187,0.938210898049302,0.220868515681385,4.24782543204448
1_TRUE_4_5,1_TRUE_4_5_TRUE,1.44683723290854,0.340606565889921,TRUE,1,1,3,4,TRUE,TRUE,72,1.08492265883053,0.255406601845301,4.24782543204448
1_TRUE_5_3,1_TRUE_5_3_TRUE,0.946842254522925,0.222900462759179,TRUE,1,1,4,5,TRUE,TRUE,81,0.957300623403646,0.225362515178242,4.24782543204448
1_TRUE_6_TRUE,1_TRUE_6_TRUE_FALSE,1.30320472583951,0.30679338091638,TRUE,1,1,3,6,FALSE,TRUE,151,0.970721891096156,0.228522077148765,4.24782543204448
1_TRUE_7_FALSE,1_TRUE_7_FALSE_FALSE,1.1402315271044,0.268427115319474,TRUE,1,1,4,7,FALSE,FALSE,237,0.951652606943385,0.224032889808599,4.24782543204448
1_TRUE_8_FALSE,1_TRUE_8_FALSE_FALSE,1.36404429573729,0.321115902138374,TRUE,1,1,5,8,FALSE,FALSE,244,1.01191429003688,0.238219368056715,4.24782543204448
1_TRUE_9_TRUE,1_TRUE_9_TRUE_FALSE,1.24774669982774,0.29373775353739,TRUE,1,1,6,9,FALSE,TRUE,167,1.02181034284984,0.240549043080154,4.24782543204448
21_FALSE_10_TRUE,21_FALSE_10_TRUE_FALSE,1.87009239022447,0.44024699699686,FALSE,21,2,6,10,FALSE,TRUE,67,0.987588487094285,0.232492719602877,4.24782543204448
21_FALSE_1_3,21_FALSE_1_3_TRUE,3.14976523214039,0.741500629564339,FALSE,21,2,1,1,TRUE,TRUE,91,0.875283656715582,0.20605452618478,4.24782543204448
21_FALSE_2_TRUE,21_FALSE_2_TRUE_FALSE,2.88748800501801,0.679756748767395,FALSE,21,2,1,2,FALSE,TRUE,94,0.817624958013489,0.192480828389402,4.24782543204448
21_FALSE_3_5,21_FALSE_3_5_TRUE,2.47884272828202,0.583555696423464,FALSE,21,2,2,3,TRUE,TRUE,57,0.960509895073796,0.226118024490357,4.24782543204448
21_FALSE_4_TRUE,21_FALSE_4_TRUE_FALSE,2.35246354313023,0.553804194820216,FALSE,21,2,2,4,FALSE,TRUE,64,0.802688974049701,0.188964680138319,4.24782543204448
21_FALSE_5_FALSE,21_FALSE_5_FALSE_FALSE,3.02011355381599,0.710978735386122,FALSE,21,2,3,5,FALSE,FALSE,199,0.765177653168422,0.180133968641019,4.24782543204448
21_FALSE_6_3,21_FALSE_6_3_TRUE,3.036952878122,0.714942957686544,FALSE,21,2,3,6,TRUE,TRUE,105,0.776493811798062,0.182797957265474,4.24782543204448
21_FALSE_7_5,21_FALSE_7_5_TRUE,3.21180062224101,0.756104664285879,FALSE,21,2,4,7,TRUE,TRUE,86,0.763124755930462,0.179650686719292,4.24782543204448
21_FALSE_8_TRUE,21_FALSE_8_TRUE_FALSE,3.36184852953052,0.791428127947448,FALSE,21,2,4,8,FALSE,TRUE,109,0.688438227668221,0.162068389740036,4.24782543204448
21_FALSE_9_FALSE,21_FALSE_9_FALSE_FALSE,3.44346077459015,0.810640839572546,FALSE,21,2,5,9,FALSE,FALSE,167,0.761374548731106,0.179238662443022,4.24782543204448
21_TRUE_10_5,21_TRUE_10_5_TRUE,2.5218156955201,0.593672159052532,TRUE,21,1,1,10,TRUE,TRUE,56,0.901128394006008,0.212138753915858,4.24782543204448
21_TRUE_1_TRUE,21_TRUE_1_TRUE_FALSE,1.61264382258207,0.379639852997891,TRUE,21,1,1,1,FALSE,TRUE,195,0.835903661576869,0.196783901539605,4.24782543204448
21_TRUE_2_3,21_TRUE_2_3_TRUE,1.89998751389919,0.447284744699296,TRUE,21,1,2,2,TRUE,TRUE,88,0.872230834223017,0.205335847288624,4.24782543204448
21_TRUE_3_TRUE,21_TRUE_3_TRUE_FALSE,1.50587372827705,0.354504617095875,TRUE,21,1,2,3,FALSE,TRUE,116,0.966289880590285,0.227478717298702,4.24782543204448
21_TRUE_4_5,21_TRUE_4_5_TRUE,2.3235455314034,0.546996473507405,TRUE,21,1,3,4,TRUE,TRUE,72,0.884618940221797,0.208252187942674,4.24782543204448
21_TRUE_5_3,21_TRUE_5_3_TRUE,1.86097329132199,0.43810022824462,TRUE,21,1,4,5,TRUE,TRUE,65,0.805445272895073,0.189613553047403,4.24782543204448
21_TRUE_6_TRUE,21_TRUE_6_TRUE_FALSE,1.41619178720031,0.333392181448167,TRUE,21,1,3,6,FALSE,TRUE,94,0.927147786135149,0.218264097940793,4.24782543204448
21_TRUE_7_FALSE,21_TRUE_7_FALSE_FALSE,1.68892227229584,0.397596911482062,TRUE,21,1,4,7,FALSE,FALSE,176,1.03994870389329,0.244819077556293,4.24782543204448
21_TRUE_8_FALSE,21_TRUE_8_FALSE_FALSE,1.17575365507984,0.276789541823038,TRUE,21,1,5,8,FALSE,FALSE,171,0.964011266331715,0.226942298301495,4.24782543204448
21_TRUE_9_TRUE,21_TRUE_9_TRUE_FALSE,1.62555833046888,0.382680116326367,TRUE,21,1,6,9,FALSE,TRUE,122,1.00386325646924,0.236324037446633,4.24782543204448
23_FALSE_10_TRUE,23_FALSE_10_TRUE_FALSE,1.47321194805913,0.346815558131369,FALSE,23,2,6,10,FALSE,TRUE,78,1.03095456043365,0.242701725135972,4.24782543204448
23_FALSE_1_5,23_FALSE_1_5_TRUE,2.53630896978734,0.597084086990508,FALSE,23,2,1,1,TRUE,TRUE,154,0.850719870288776,0.200271852951199,4.24782543204448
23_FALSE_2_3,23_FALSE_2_3_TRUE,2.66522052754081,0.627431746002339,FALSE,23,2,2,2,TRUE,TRUE,145,1.02441208707243,0.241161531579084,4.24782543204448
23_FALSE_3_TRUE,23_FALSE_3_TRUE_FALSE,1.81915999182251,0.428256768298256,FALSE,23,2,1,3,FALSE,TRUE,172,0.918934564359586,0.216330585863389,4.24782543204448
23_FALSE_4_5,23_FALSE_4_5_TRUE,2.28125993646163,0.537041828332305,FALSE,23,2,3,4,TRUE,TRUE,95,0.974898660032606,0.229505349414368,4.24782543204448
23_FALSE_5_FALSE,23_FALSE_5_FALSE_FALSE,2.16934310251695,0.510694974928112,FALSE,23,2,2,5,FALSE,FALSE,251,0.98756540329201,0.232487285339476,4.24782543204448
23_FALSE_6_TRUE,23_FALSE_6_TRUE_FALSE,1.42041398529008,0.33438614839839,FALSE,23,2,3,6,FALSE,TRUE,139,0.94402164659872,0.222236450555917,4.24782543204448
23_FALSE_7_3,23_FALSE_7_3_TRUE,1.98374565717858,0.467002632032316,FALSE,23,2,4,7,TRUE,TRUE,155,0.961533662567366,0.226359034275234,4.24782543204448
23_FALSE_8_FALSE,23_FALSE_8_FALSE_FALSE,2.41864718081991,0.569384787466611,FALSE,23,2,4,8,FALSE,FALSE,232,0.955561052038441,0.224952994732302,4.24782543204448
23_FALSE_9_TRUE,23_FALSE_9_TRUE_FALSE,2.11497325997617,0.497895521793661,FALSE,23,2,5,9,FALSE,TRUE,152,0.980928483858887,0.230924857801128,4.24782543204448
23_TRUE_10_FALSE,23_TRUE_10_FALSE_FALSE,1.87934164543369,0.442424406440159,TRUE,23,1,6,10,FALSE,FALSE,153,1.01305342077679,0.23848753603069,4.24782543204448
23_TRUE_1_3,23_TRUE_1_3_TRUE,1.31085968337098,0.308595469456489,TRUE,23,1,1,1,TRUE,TRUE,118,0.846639438389018,0.199311259827721,4.24782543204448
23_TRUE_2_5,23_TRUE_2_5_TRUE,0.887101607913597,0.208836644091241,TRUE,23,1,2,2,TRUE,TRUE,138,0.653562803855054,0.153858206819129,4.24782543204448
23_TRUE_3_TRUE,23_TRUE_3_TRUE_FALSE,1.11665207394508,0.262876168479371,TRUE,23,1,1,3,FALSE,TRUE,109,0.779087601545994,0.183408573165169,4.24782543204448
23_TRUE_4_5,23_TRUE_4_5_TRUE,1.20819071683896,0.284425698788064,TRUE,23,1,3,4,TRUE,TRUE,66,0.918718957952326,0.216279828973609,4.24782543204448
23_TRUE_5_TRUE,23_TRUE_5_TRUE_FALSE,1.55447968756321,0.365947168129044,TRUE,23,1,2,5,FALSE,TRUE,128,0.86277550796788,0.20310992571854,4.24782543204448
23_TRUE_6_3,23_TRUE_6_3_TRUE,1.08663966228973,0.25581080947734,TRUE,23,1,4,6,TRUE,TRUE,144,0.802256517800056,0.188862873636012,4.24782543204448
23_TRUE_7_FALSE,23_TRUE_7_FALSE_FALSE,1.67375091032259,0.394025351817957,TRUE,23,1,3,7,FALSE,FALSE,232,1.01009135786584,0.237790223262466,4.24782543204448
23_TRUE_8_TRUE,23_TRUE_8_TRUE_FALSE,1.59007099406343,0.374325880265312,TRUE,23,1,4,8,FALSE,TRUE,116,0.938241005999776,0.220875603531617,4.24782543204448
23_TRUE_9_TRUE,23_TRUE_9_TRUE_FALSE,1.26077529215409,0.29680487400521,TRUE,23,1,5,9,FALSE,TRUE,142,0.967371019945915,0.227733233255849,4.24782543204448
24_FALSE_10_3,24_FALSE_10_3_TRUE,2.08101651959522,0.489901610338452,FALSE,24,1,1,10,TRUE,TRUE,77,0.938000067018795,0.220818882984872,4.24782543204448
24_FALSE_1_FALSE,24_FALSE_1_FALSE_FALSE,1.63341902997373,0.38453063952479,FALSE,24,1,1,1,FALSE,FALSE,146,0.826276281725606,0.194517476046072,4.24782543204448
24_FALSE_2_5,24_FALSE_2_5_TRUE,1.0588630208285,0.249271783355482,FALSE,24,1,2,2,TRUE,TRUE,159,0.791681575831513,0.186373378213538,4.24782543204448
24_FALSE_3_TRUE,24_FALSE_3_TRUE_FALSE,1.1577169341805,0.272543434917779,FALSE,24,1,2,3,FALSE,TRUE,149,0.890690035834841,0.209681412309392,4.24782543204448
24_FALSE_4_3,24_FALSE_4_3_TRUE,1.96400847676561,0.46235621218086,FALSE,24,1,3,4,TRUE,TRUE,87,0.878952374919938,0.206918195905451,4.24782543204448
24_FALSE_5_TRUE,24_FALSE_5_TRUE_FALSE,1.60418425050832,0.377648346470826,FALSE,24,1,3,5,FALSE,TRUE,144,1.11333355687911,0.26209494120931,4.24782543204448
24_FALSE_6_5,24_FALSE_6_5_TRUE,1.80650178478269,0.425276841923615,FALSE,24,1,4,6,TRUE,TRUE,142,0.942316489587616,0.22183503175037,4.24782543204448
24_FALSE_7_FALSE,24_FALSE_7_FALSE_FALSE,2.6461224556028,0.622935781598073,FALSE,24,1,4,7,FALSE,FALSE,210,0.87451742715291,0.205874144581315,4.24782543204448
24_FALSE_8_TRUE,24_FALSE_8_TRUE_FALSE,1.77170709361485,0.417085664643739,FALSE,24,1,5,8,FALSE,TRUE,145,1.06649025364076,0.251067345092724,4.24782543204448
24_FALSE_9_TRUE,24_FALSE_9_TRUE_FALSE,1.50035608363015,0.353205683150691,FALSE,24,1,6,9,FALSE,TRUE,132,0.97885752417527,0.230437323716513,4.24782543204448
24_TRUE_1_5,24_TRUE_1_5_TRUE,0.74089358810808,0.174417145892807,TRUE,24,2,1,1,TRUE,TRUE,140,0.477380642483533,0.112382358955314,4.24782543204448
24_TRUE_2_FALSE,24_TRUE_2_FALSE_FALSE,1.13967577435664,0.26829628302501,TRUE,24,2,1,2,FALSE,FALSE,205,0.761512822519157,0.179271214107459,4.24782543204448
24_TRUE_3_TRUE,24_TRUE_3_TRUE_FALSE,0.804697294857241,0.18943746811882,TRUE,24,2,2,3,FALSE,TRUE,143,0.613931789717233,0.14452848864407,4.24782543204448
24_TRUE_4_TRUE,24_TRUE_4_TRUE_FALSE,1.37117033188822,0.32279347487881,TRUE,24,2,3,4,FALSE,TRUE,86,1.06378478344509,0.250430437988383,4.24782543204448
24_TRUE_5_TRUE,24_TRUE_5_TRUE_FALSE,1.44574133761933,0.340348576171007,TRUE,24,2,4,5,FALSE,TRUE,133,1.0168594764376,0.239383536989698,4.24782543204448
24_TRUE_6_FALSE,24_TRUE_6_FALSE_FALSE,1.29991160950972,0.30601813334972,TRUE,24,2,5,6,FALSE,FALSE,220,0.964857570286637,0.227141530583626,4.24782543204448
24_TRUE_7_3,24_TRUE_7_3_TRUE,1.34913903842225,0.317606987388111,TRUE,24,2,2,7,TRUE,TRUE,132,0.89658342993433,0.211068803150605,4.24782543204448
24_TRUE_8_5,24_TRUE_8_5_TRUE,1.34661837237944,0.317013585874058,TRUE,24,2,3,8,TRUE,TRUE,129,0.949379728363238,0.223497821073664,4.24782543204448
24_TRUE_9_TRUE,24_TRUE_9_TRUE_FALSE,1.68529943361827,0.396744042470487,TRUE,24,2,6,9,FALSE,TRUE,140,0.976625392988632,0.229911847511724,4.24782543204448
25_FALSE_10_TRUE,25_FALSE_10_TRUE_FALSE,0.564027526326957,0.132780297907744,FALSE,25,2,6,10,FALSE,TRUE,80,0.657834281342856,0.154863774857678,4.24782543204448
25_FALSE_1_3,25_FALSE_1_3_TRUE,1.04582882020257,0.246203342612225,FALSE,25,2,1,1,TRUE,TRUE,158,0.959169044541304,0.225802368738033,4.24782543204448
25_FALSE_2_TRUE,25_FALSE_2_TRUE_FALSE,0.984018178862692,0.231652217023684,FALSE,25,2,1,2,FALSE,TRUE,160,0.78833607831588,0.185585799352506,4.24782543204448
25_FALSE_3_5,25_FALSE_3_5_TRUE,1.37576390945428,0.323874869968968,FALSE,25,2,2,3,TRUE,TRUE,86,1.09306939723593,0.257324462768668,4.24782543204448
25_FALSE_4_TRUE,25_FALSE_4_TRUE_FALSE,0.817119198757655,0.192361765291371,FALSE,25,2,2,4,FALSE,TRUE,86,0.82850624929619,0.195042442904117,4.24782543204448
25_FALSE_5_FALSE,25_FALSE_5_FALSE_FALSE,0.928124692298378,0.218494075885711,FALSE,25,2,3,5,FALSE,FALSE,242,0.85187225592403,0.200543141320669,4.24782543204448
25_FALSE_6_3,25_FALSE_6_3_TRUE,0.452391021503244,0.106499438063185,FALSE,25,2,3,6,TRUE,TRUE,151,0.377768989900036,0.0889323245372199,4.24782543204448
25_FALSE_7_5,25_FALSE_7_5_TRUE,0.676057080923092,0.159153687395695,FALSE,25,2,4,7,TRUE,TRUE,151,0.675025132239712,0.158910751639533,4.24782543204448
25_FALSE_8_TRUE,25_FALSE_8_TRUE_FALSE,0.656331998020762,0.154510115474512,FALSE,25,2,4,8,FALSE,TRUE,161,0.62577626278006,0.147316850183948,4.24782543204448
25_FALSE_9_FALSE,25_FALSE_9_FALSE_FALSE,0.815130289721245,0.191893547124634,FALSE,25,2,5,9,FALSE,FALSE,266,0.762297071440607,0.179455837730533,4.24782543204448
25_TRUE_10_5,25_TRUE_10_5_TRUE,0.815756580135764,0.192040985013629,TRUE,25,1,1,10,TRUE,TRUE,92,0.7994081903111,0.188192335843318,4.24782543204448
25_TRUE_1_TRUE,25_TRUE_1_TRUE_FALSE,0.861044555705075,0.202702434334891,TRUE,25,1,1,1,FALSE,TRUE,269,0.655874082309071,0.154402315443881,4.24782543204448
25_TRUE_2_3,25_TRUE_2_3_TRUE,0.650910571639367,0.153233832710984,TRUE,25,1,2,2,TRUE,TRUE,167,0.600024192475055,0.141254437611449,4.24782543204448
25_TRUE_3_TRUE,25_TRUE_3_TRUE_FALSE,0.821086376766991,0.193295696798868,TRUE,25,1,2,3,FALSE,TRUE,159,0.667862835106587,0.157224642535544,4.24782543204448
25_TRUE_4_5,25_TRUE_4_5_TRUE,1.1328976557071,0.266700615133762,TRUE,25,1,3,4,TRUE,TRUE,97,0.84361572147272,0.198599432808303,4.24782543204448
25_TRUE_5_3,25_TRUE_5_3_TRUE,0.797717335000667,0.187794283866492,TRUE,25,1,4,5,TRUE,TRUE,94,0.746436627532195,0.175722058138565,4.24782543204448
25_TRUE_6_TRUE,25_TRUE_6_TRUE_FALSE,0.663553884579882,0.156210252797633,TRUE,25,1,3,6,FALSE,TRUE,175,0.66345520407211,0.156187021968271,4.24782543204448
25_TRUE_7_FALSE,25_TRUE_7_FALSE_FALSE,0.88129127979531,0.207468808192324,TRUE,25,1,4,7,FALSE,FALSE,275,0.710389023558581,0.167235926928539,4.24782543204448
25_TRUE_8_FALSE,25_TRUE_8_FALSE_FALSE,0.514967422951724,0.121230834738863,TRUE,25,1,5,8,FALSE,FALSE,277,0.500821227408237,0.117900614189598,4.24782543204448
25_TRUE_9_TRUE,25_TRUE_9_TRUE_FALSE,0.642327792319027,0.15121332140287,TRUE,25,1,6,9,FALSE,TRUE,162,0.595806452994051,0.140261520282694,4.24782543204448
26_FALSE_10_FALSE,26_FALSE_10_FALSE_FALSE,1.56878744778775,0.369315423358321,FALSE,26,1,6,10,FALSE,FALSE,195,1.06924510507469,0.251715877260065,4.24782543204448
26_FALSE_1_TRUE,26_FALSE_1_TRUE_FALSE,1.33987766091752,0.31542672417982,FALSE,26,1,1,1,FALSE,TRUE,164,0.922335960448101,0.217131324062952,4.24782543204448
26_FALSE_2_TRUE,26_FALSE_2_TRUE_FALSE,1.67798049681039,0.395021058104729,FALSE,26,1,2,2,FALSE,TRUE,204,1.04423761346091,0.245828749360427,4.24782543204448
26_FALSE_3_TRUE,26_FALSE_3_TRUE_FALSE,1.55142876839655,0.365228937303539,FALSE,26,1,3,3,FALSE,TRUE,169,1.09095529850379,0.256826773123469,4.24782543204448
26_FALSE_4_3,26_FALSE_4_3_TRUE,1.75347415295515,0.412793364747855,FALSE,26,1,1,4,TRUE,TRUE,91,1.04788099130401,0.246686453590835,4.24782543204448
26_FALSE_5_FALSE,26_FALSE_5_FALSE_FALSE,1.83513944261926,0.432018563845739,FALSE,26,1,4,5,FALSE,FALSE,251,0.955590025049317,0.224959815401216,4.24782543204448
26_FALSE_6_5,26_FALSE_6_5_TRUE,1.90390264632503,0.448206423918104,FALSE,26,1,2,6,TRUE,TRUE,154,1.0287670168265,0.242186745497061,4.24782543204448
26_FALSE_7_TRUE,26_FALSE_7_TRUE_FALSE,1.73508214972091,0.408463619204289,FALSE,26,1,5,7,FALSE,TRUE,142,1.01308811211811,0.23849570287791,4.24782543204448
26_FALSE_8_3,26_FALSE_8_3_TRUE,1.57233012396704,0.370149420949786,FALSE,26,1,3,8,TRUE,TRUE,139,1.01772342286518,0.239586922566954,4.24782543204448
26_FALSE_9_5,26_FALSE_9_5_TRUE,1.7647190959634,0.415440588177382,FALSE,26,1,4,9,TRUE,TRUE,156,0.95819372793096,0.225572764997026,4.24782543204448
26_TRUE_10_5,26_TRUE_10_5_TRUE,0.844801984064714,0.198878696306997,TRUE,26,2,1,10,TRUE,TRUE,90,0.719772546283544,0.1694449449014,4.24782543204448
26_TRUE_1_FALSE,26_TRUE_1_FALSE_FALSE,1.02128033488465,0.240424271482622,TRUE,26,2,1,1,FALSE,FALSE,255,0.91924695355001,0.216404126830508,4.24782543204448
26_TRUE_2_3,26_TRUE_2_3_TRUE,0.92024415048884,0.21663888151965,TRUE,26,2,2,2,TRUE,TRUE,170,0.792544238181123,0.186576461500131,4.24782543204448
26_TRUE_3_TRUE,26_TRUE_3_TRUE_FALSE,0.983210135416906,0.231461991822881,TRUE,26,2,2,3,FALSE,TRUE,143,0.849373999800348,0.199955015428104,4.24782543204448
26_TRUE_4_5,26_TRUE_4_5_TRUE,0.976620119024426,0.229910605943705,TRUE,26,2,3,4,TRUE,TRUE,141,0.762936917260709,0.179606466759513,4.24782543204448
26_TRUE_5_TRUE,26_TRUE_5_TRUE_FALSE,1.18203785773407,0.278268934692346,TRUE,26,2,3,5,FALSE,TRUE,143,0.934987848503289,0.22010976285654,4.24782543204448
26_TRUE_6_3,26_TRUE_6_3_TRUE,1.00596373761438,0.236818521313436,TRUE,26,2,4,6,TRUE,TRUE,145,0.910623671722338,0.214374080642023,4.24782543204448
26_TRUE_7_TRUE,26_TRUE_7_TRUE_FALSE,0.940102576501379,0.221313844351863,TRUE,26,2,4,7,FALSE,TRUE,155,0.702109468795976,0.165286799099475,4.24782543204448
26_TRUE_8_TRUE,26_TRUE_8_TRUE_FALSE,0.429928320309689,0.101211390907551,TRUE,26,2,5,8,FALSE,TRUE,159,0.326681089969793,0.0769054885131099,4.24782543204448
26_TRUE_9_FALSE,26_TRUE_9_FALSE_FALSE,0.721596346019742,0.169874293933128,TRUE,26,2,6,9,FALSE,FALSE,237,0.601868921237371,0.141688713640874,4.24782543204448
27_FALSE_10_TRUE,27_FALSE_10_TRUE_FALSE,1.56202241139728,0.367722835221474,FALSE,27,2,6,10,FALSE,TRUE,92,0.961024656346062,0.226239206794221,4.24782543204448
27_FALSE_1_5,27_FALSE_1_5_TRUE,0.940655626036065,0.221444040270583,FALSE,27,2,1,1,TRUE,TRUE,162,0.756716390107127,0.178142064030847,4.24782543204448
27_FALSE_2_3,27_FALSE_2_3_TRUE,1.10767698825692,0.260763302536139,FALSE,27,2,2,2,TRUE,TRUE,152,0.903752185279738,0.212756432611865,4.24782543204448
27_FALSE_3_TRUE,27_FALSE_3_TRUE_FALSE,1.17117203768612,0.275710962331716,FALSE,27,2,1,3,FALSE,TRUE,156,1.00015435042186,0.235450906922153,4.24782543204448
27_FALSE_4_5,27_FALSE_4_5_TRUE,0.7759110856079,0.182660775029649,FALSE,27,2,3,4,TRUE,TRUE,100,0.712531163399446,0.167740217859307,4.24782543204448
27_FALSE_5_FALSE,27_FALSE_5_FALSE_FALSE,1.20749908530072,0.284262878646487,FALSE,27,2,2,5,FALSE,FALSE,239,0.936505949370505,0.220467145920298,4.24782543204448
27_FALSE_6_TRUE,27_FALSE_6_TRUE_FALSE,1.01150462801098,0.238122927646804,FALSE,27,2,3,6,FALSE,TRUE,162,0.871872216824503,0.205251423527749,4.24782543204448
27_FALSE_7_3,27_FALSE_7_3_TRUE,0.912311997133106,0.214771537043604,FALSE,27,2,4,7,TRUE,TRUE,156,0.741716813316935,0.174610945101844,4.24782543204448
27_FALSE_8_FALSE,27_FALSE_8_FALSE_FALSE,1.551949007806,0.365351409240715,FALSE,27,2,4,8,FALSE,FALSE,223,1.02421319483582,0.24111470944861,4.24782543204448
